channel_id,title,description,country,channel_published_at,uploads_playlist_id,topic_categories
UC95VofaZiQPFwRMaqPhLc0w,Nava Talk,A nava community Presents : Nava Talk. To Contact Us for Business Purposes: foodcurry58@gmail.com,LK,2022-04-03T14:35:48.864185Z,UU95VofaZiQPFwRMaqPhLc0w,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment
UCqShCHSDvCBKDN_GAsnLJmQ,iQ Meter by Wishwa Danuma,"iQ Meter - Wishwa Danuma | ලෝකය දකින අලුත්ම ඇස 👁️

සැඟවුණු අභිරහස්, විශ්මිත විද්‍යාත්මක සොයාගැනීම් සහ ජීවිතය වෙනස් කරන මනෝවිද්‍යාත්මක හා සෞඛ්‍ය රහස් එකම තැනකින්! iQ Meter යනු හුදෙක් තොරතුරු ගෙන එන නාලිකාවක් නොව, ඔබේ බුද්ධිය (IQ) තියුණු කරන සැබෑ 'දැනුමේ මීටරයයි'.

අපෙන් ඔබට ලැබෙන දේ:

🌌 Mystery & Science: NASA හෙළි නොකරන අභිරහස්, අභ්‍යවකාශය, AI සහ ලෝක බලවතුන් සඟවන රහස් පිළිබඳ විද්‍යාත්මක ගවේෂණ.

🧠 Psychology: මිනිස් මනසේ බලය, මතක ශක්තිය සහ අවධානය වර්ධනය කරන ක්‍රම හා සාර්ථකත්වයේ මනෝවිද්‍යාත්මක රහස්.

🌿 Health: නිරෝගී ජීවිතයකට අවශ්‍ය ස්වාභාවික සෞඛ්‍ය රහස් හා ඔබ නොදත් විද්‍යාත්මක සත්‍යයන්.

💡 Future: ලෝකයේ සිදුවන දැවැන්ත වෙනස්වීම් සහ අනාගතය දිනන බුද්ධිමත් ක්‍රම.

අපේ අරමුණ දත්ත සහ මූලාශ්‍ර සහිතව (Fact-checked) නිවැරදිම තොරතුරු සිංහලෙන් ඔබ වෙත ගෙන ඒමයි.

🚀 අලුත්ම වීඩියෝ නැරඹීමට iQ Meter දැන්ම Subscribe කරන්න!

#iQMeter #WishwaDanuma #MysterySinhala #ScienceSinhala #PsychologySinhala
",LK,2019-09-26T09:10:51Z,UUqShCHSDvCBKDN_GAsnLJmQ,https://en.wikipedia.org/wiki/Health|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCYf829WTg8Cpx_a-cPtgSQQ,M.C.U-தமிழ்,,LK,2022-05-08T14:58:51.524251Z,UUYf829WTg8Cpx_a-cPtgSQQ,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCJPorwyXP29nZW95Gh-nrsw,Ronaldo Diaries,"Subscribe for Ronaldo!

Welcome to Ronaldo Diaries! Dive into the thrilling world of football through the lens of the greatest player of all time, Cristiano Ronaldo. Here, we bring you captivating stories, iconic moments, and the latest updates from the world of football, all inspired by the legendary career of CR7. Whether you're a die-hard Ronaldo fan or just love the beautiful game, this is your ultimate destination for football shorts and unforgettable memories. Join us on this exciting journey and experience football like never before!

Contact me - ronaldodiaries7@gmail.com",LK,2019-11-06T04:17:31.283416Z,UUJPorwyXP29nZW95Gh-nrsw,https://en.wikipedia.org/wiki/Association_football|https://en.wikipedia.org/wiki/Sport|https://en.wikipedia.org/wiki/Entertainment
UCu3jIK2NBSXc0_YaFqEuIrg,Kick Master FC,"Welcome to Kick Master! ⚽️🏆 

Every video is crafted with passion to bring you the best football content.
My goal is to make each moment exciting, unforgettable, and enjoyable for my viewers.

About Me:
I started this YouTube channel to support my education at university while sharing my love for football.

For inquiries or copyright/removal requests, please email kickmasteryt2004@gmail.com.
I’ll be happy to cooperate and will respond within 24 hours!

Want to submit your own content? Reach out to kickmasteryt2004@gmail.com!

Thank you for your support! Let’s make every kick count!",LK,2025-02-25T04:33:21.564836Z,UUu3jIK2NBSXc0_YaFqEuIrg,https://en.wikipedia.org/wiki/Association_football|https://en.wikipedia.org/wiki/Sport|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCNFDDKoTezuSWbIjjHA76xQ,TR Creativity,"Well come to my channel Be Creativity, satisfying video and tattoos 😍",LK,2022-12-23T14:19:08.114029Z,UUNFDDKoTezuSWbIjjHA76xQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Hobby
UC2gpLSHUrXCbWiaBwstZsjg,Chammi Imalka,"Hi,
I'm Chammi Imalka. This is my Youtube channel. I post here about baking, cooking, kitchen tips, cake designs, nail arts and  make up .... :-)",LK,2015-10-20T07:56:41Z,UU2gpLSHUrXCbWiaBwstZsjg,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Food
UCnPp3f0r4BywxwgAJqaH6QQ,The Coconut,"
Welcome to The Coconut,

“Equal justice under law is perhaps the most inspiring deal of our society, it is one of the ends for which our entire legal system exists. It is fundamental that justice should be the same, in substance and availability, without regard to economic status.” (U.S. Supreme Court Justice Lewis Powell, Jr.1907 – 1998)

Justice should be served among all different communities equally and fairly around the globe.


Join us, we'll see you in your Comment,


",LK,2021-10-31T12:46:31.177185Z,UUnPp3f0r4BywxwgAJqaH6QQ,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCe13xXtdfx_n0_z1qeXV6_g,M Entertainments,"Welcome to the official YouTube channel of Maharaja Entertainments   brought to you by Capital Maharaja Group with the  excellence of 93 years. Presenting you the ultimate entertaining content from Sinhalese, Tamil and English,our channel is open for the artists from different genres. Always having the concept of Artist Oriented nature,we proudly present all types of songs, movies and other video content and audio content. we are a library of masterpieces from more than five decades.The immortal voices from the Sri Lankan music industry are still in front of your eyes now. From classical lovers to the new trendsetters, we are providing a platform to empower the newest local artists to showcase their talent. Being the country’s largest music management and distribution company, now you can watch your favorite song at any time within a distance of a finger tip. Not only music,now we are known to be the leading film distribution company in the country. Subscribe,Enjoy and Stay connected!
",LK,2013-03-07T02:29:42Z,UUe13xXtdfx_n0_z1qeXV6_g,https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Music
UCsiJNM6kab7pDU6OnsskjAg,Daniel Shorts,"Hello, my name is Daniel and welcome to the channel! On this channel, we talk about people, animals, wholesome moments, and more. Here, we react and provide transformative commentary to add entertainment and highlight details you might otherwise miss. Our team spends over 3 hours per video editing to transform these clips into something the internet has never seen before! My edits include creative subtitles, transitions, sound effects, memes, and much more.

Clips are carefully collected and reacted to in an effort to maximize viewer satisfaction. We absolutely DO NOT re-upload or reuse content without any sort of transformative nature. 
",LK,2024-08-06T07:53:51.231276Z,UUsiJNM6kab7pDU6OnsskjAg,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment
UCGN3TM5lZQ1DAvMwI1LIc8Q,Nodutu Lokaya - නොදුටු ලෝකය ,"I can proudly say that this is Sri Lanka's top educational channel. Since 2014 of June 13th, I uploaded hundreds of educational videos, especially about astronomy and science. In Sri Lanka, there are only a handful of channels that are talking about astronomy.  Anyone who reads comments on my channel may understand how much people admire that.  

All of my videos are created by me.  Usually, it takes almost a day to create a new video because it is not an easy task to collect information from trusted sources. The voice you hear in those videos Is also mine. 

Ever wonder how I edit videos? I use many editing programs such as After Effects, Premiere Pro, Audacity and Explanido.  As you noticed, with these programs I create special animations to give you a better understanding. 

I have only one purpose in my mind. To give you a good knowledge about the space, universe, and science.",LK,2014-01-13T16:38:10Z,UUGN3TM5lZQ1DAvMwI1LIc8Q,https://en.wikipedia.org/wiki/Society
UCrVkiG6Tt5y-yNjFOOGdb3Q,Bandi Full,"Bandifull- Simple Cooking, Premium taste ",LK,2020-03-21T14:29:01.13147Z,UUrVkiG6Tt5y-yNjFOOGdb3Q,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Food
UCZWbuCJ-SV3QpxRvgEXGByQ,Birdy ASMR,"Hi..!! I am Birdy ASMR
All of you are warmly welcome to my channel.

I am an animated content creator on you tube, you can enjoy watching ASMR Medical treatment videos on my channel. Most of these videos are created based on some accurate incidents. If you enjoy watching my videos don't forget to subscribe me and hit the like button. Your valuable comments are highly appreciated and it will be a huge motivation for me.

Thank you....!  
",LK,2022-09-20T04:57:21.813489Z,UUZWbuCJ-SV3QpxRvgEXGByQ,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Health|https://en.wikipedia.org/wiki/Film
UCU5WmQA3Ur1Yriw5pMqoBNQ,FactsVibe,"Welcome
We are dedicated to creating high-quality, transformative content. Every video is a product of immense effort, crafted with professional tools like CapCut, DaVinci Resolve, and After Effects.
The editing process alone takes 6-7 hours daily. Including research and scripting, we invest 12-15 hours every day to ensure each video meets the highest standard.

Disclaimers:
Fair Use: All media is used under the Fair Use doctrine for commentary, criticism, and educational purposes. We strive to add unique value and transformative commentary to all works used.
Safety: All stunts and actions are performed for educational and entertainment purposes only. Please do not attempt to replicate them.
",LK,2025-02-01T11:02:00.916462Z,UUU5WmQA3Ur1Yriw5pMqoBNQ,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment
UCEuz_HGv5er0LZsztjO4g5Q,Buddhist Path - දෙලොවම සුවපත්වන බුදු බණ,"🙏 Buddhist Path – දෙලොවම සුවපත්වන බුදු බණ 🙏

Welcome to Buddhist Path, a peaceful spiritual YouTube channel dedicated to sharing the timeless teachings of Lord Buddha. Through powerful Sinhala Bana sermons, calming Dharma discussions, meditation guidance, and inspiring Buddhist content, this channel helps people find inner peace, happiness, mindfulness, and spiritual strength. 🌿

In today’s stressful world, Buddha’s teachings continue to guide people toward a meaningful and peaceful life. Our mission is to spread compassion, wisdom, kindness, and positive thinking through the sacred Dhamma. Listening to these teachings can help reduce stress, control anger, heal the mind, and bring peace to both this life and the next

#BuddhistPath #Buddhism #BuduBana #Dhamma #SinhalaBana #Meditation #Mindfulness #InnerPeace #Spirituality #BuddhaTeachings #PeacefulLife #SriLanka
",LK,2018-09-15T11:28:07Z,UUEuz_HGv5er0LZsztjO4g5Q,https://en.wikipedia.org/wiki/Religion|https://en.wikipedia.org/wiki/Society
UCu_V8lfzyGspxP-LNFowW9w,eTunes,,LK,2014-10-07T06:23:07Z,UUu_V8lfzyGspxP-LNFowW9w,https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Music|https://en.wikipedia.org/wiki/Pop_music
UCu7cGbQEMgGk8TD0ZYucM5g,Shraddha TV,"
Shraddha TV can be watched twenty-four hours a day via Peo TV channel number 99 and Dialog TV channel number 27 in Sri Lanka. The live streaming can be watched worldwide via youtube and www.shraddha.lk/tv as well.

You can also contribute to this meritorious deed of gifting dhamma.
Bank: Sampath Bank, Kaduwela Branch.
Account Name: ""Shraddha Media Network""
Account No: 016 2 100 00 910

Shraddha TV Address: No 369, Shraddha Media Network, Hewagama, Kaduwela 
Telephone: (+94)112 571 471 
Fax:  (+94)112 548 400 
Email: Info@shraddha.lk 
ලක්විරු ගුවන් විදුලිය: (+94) 71 214 8888
ශ්‍රද්ධා ධර්මදාන:  (+94)71 437 4904
දායකත්ව ධර්ම දේශනා: (+94)71 232 8887
සමාජ සත්කාර අංශය: (+94)71 437 1522
අධ්‍යාපන ශිෂ්‍යත්ව: (+94)71 232 8883
පිවිතුරු පැන් පූජා: (+94)70 643 2836
ශ්‍රද්ධා අභය දාන: (+94)70 643 2836
ශ්‍රද්ධා වෙබ් අඩවිය: (+94)71 775 47 37



",LK,2012-09-30T21:09:51Z,UUu7cGbQEMgGk8TD0ZYucM5g,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Religion
UCtZO2c3i1PrtwyeaxaIYHKA,Keepest,Enjoy my videos 😍,LK,2023-07-08T09:46:53.477096Z,UUtZO2c3i1PrtwyeaxaIYHKA,https://en.wikipedia.org/wiki/Humour|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Film
UCvsksEXBnVKBj0QiQ6cnTdw,Tools Garage,"At Tool Garage, we are passionate about all things welding. From sharing welding tips, tricks and techniques to exploring DIY projects, homemade tools, reusing waste and offering life hacks, our channel covers it all.",LK,2018-10-12T14:52:12Z,UUvsksEXBnVKBj0QiQ6cnTdw,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Hobby
UC0RX5hQE6UpHTjfub4NZSPg,Hari Tv,Television channel,LK,2017-05-23T08:52:47Z,UU0RX5hQE6UpHTjfub4NZSPg,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Television_program
UCHwfjlJXhLKCNsuw2VXr6ig,Cyber Clinic,"sinhala medical and health channel. consist of interviews on common important illnesses with specialist doctors.
Topics on  - life style medicine ,cosmetic medicine, child psychology, healthy food habits  and  current health issues are discussed.
",LK,2020-11-20T13:57:25.274058Z,UUHwfjlJXhLKCNsuw2VXr6ig,https://en.wikipedia.org/wiki/Health|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UC7OJJA9sk3SCcatYvhC1_cg,Restoration of Everything,,LK,2019-01-02T12:42:33Z,UU7OJJA9sk3SCcatYvhC1_cg,https://en.wikipedia.org/wiki/Vehicle|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCGB1U55Jf7bp7knbUhCCTMA,Live at Sri Lanka,"ඇත්ත දැනගන්න ස්වර්ණවාහිනී පුවත් නරඹන්න Live at Sri Lanka Youtube නාළිකාව දැන්ම Subscribe කරන්න 
👉 https://www.youtube.com/channel/UCGB1U55Jf7bp7knbUhCCTMA?sub_confirmation=1

FOLLOW US ON:
🔹Facebook: https://www.facebook.com/liveatsrilanka
🔹Instagram: https://www.instagram.com/liveatsrilank
🔹TikTok: https://www.tiktok.com/@liveatsrilanka
🔹Website: https://liveatsrilanka.lk

#LiveatSriLanka #SwarnavahiniNews #lka 

",LK,2015-11-10T11:39:24Z,UUGB1U55Jf7bp7knbUhCCTMA,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Politics
UCbkMFGQ_RWIf0OiYeOpf6Ng,TV Derana LIVE,Tv Derana - Sri Lanka's Premium Entertainment Channel,LK,2014-04-02T04:34:06Z,UUbkMFGQ_RWIf0OiYeOpf6Ng,https://en.wikipedia.org/wiki/Television_program|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Film
